# fecha            = 2026-08-18T19:07:53
# firmware         = PCM1808_ESP32C3
# f_start_ghz      = 1.0
# f_stop_ghz       = 2.0
# bw_mhz           = 1000.0
# t_sweep_ms       = 300.0
# hz_por_metro     = 22.2222
# fs               = 64000
# dec              = 16
# fs_eff           = 4000.0000
# modo             = continuo
# rafaga_on        = 0
# rafaga_off       = 0
# canales          = L
# unidad           = V
# nota             = Grabacion Variacion Distancia #1: 10cm - 70cm
#
# --- volcado de 'info' del firmware ---
# ---------------- ESTADO ----------------
#   fs (reloj ADC)   : 64000 Hz
#   D  (diezmado)    : 16
#   fs_eff (salida)  : 4000.00 Hz
#   Banda util       : DC..2000.0 Hz (Nyquist de fs_eff)
#   Ganancia por prom: +12.0 dB de SNR
#   Modo             : off
#   Canal            : L
#   Unidad / formato : mV / solo numero
#   Captura          : continua
#   Caudal binario   : 16.0 kB/s
#   Fondo de escala  : 3.00 Vpp (+-1.500 V), VCC=5.0 V
#   1 LSB            : 178.8 nV
#   Modo osciloscopio (comando 'plot'):
#     Puntos por barrido : 400  (comando 'n')
#     Cadencia al plotter: 200 pts/s  (comando 'rate')
#     Ventana capturada  : 100.00 ms de senal real
#     Se dibuja en       : 2.00 s
#     Senal maxima visible: 2000 Hz (Nyquist de fs_eff)
#   Recordatorio del pasa-altos del PCM1808:
#     HPF digital interno = 1.9e-5 * fs = 1.22 Hz
#     + el capacitor de acople del modulo contra 60 kohm.
#     Por debajo de ~5 Hz la medida NO es confiable.
# ----------------------------------------
#
idx,V
309,-0.00379067
310,-0.00083406
311,0.00355060
312,0.00931958
313,0.01089147
314,0.00596549
315,-0.00318605
316,-0.01418766
317,-0.02760326
318,-0.03938441
319,-0.05030473
320,-0.06020711
321,-0.06816843
322,-0.07366486
323,-0.07639210
324,-0.07640611
325,-0.07318342
326,-0.06414102
327,-0.05256942
328,-0.03595817
329,-0.01414052
330,0.01383219
331,0.04362566
332,0.07710142
333,0.10988677
334,0.13510907
335,0.13847743
336,0.11716951
337,0.07173918
338,0.02094436
339,-0.02931491
340,-0.06789882
341,-0.09312731
342,-0.05773802
343,-0.09562254
344,-0.13420314
345,-0.16079970
346,-0.17475925
347,-0.17576507
348,-0.15789264
349,-0.12374803
350,-0.05854256
351,0.04234620
352,0.14820512
353,0.19584447
354,0.18650100
355,0.15089315
356,0.11191997
357,0.07200900
358,0.04202835
359,0.01770166
360,-0.00036070
361,-0.01596431
362,-0.02495297
363,-0.02764345
364,-0.02010651
365,-0.00910306
366,0.00499343
367,0.02456732
368,0.04732616
369,0.07419502
370,0.09969255
371,0.12753154
372,0.14288183
373,0.12204465
374,0.04569301
375,-0.06236801
376,-0.15263575
377,-0.19728500
378,-0.21240181
379,-0.20493051
380,-0.18540330
381,-0.15239936
382,-0.10855463
383,-0.06023480
384,-0.04608108
385,-0.05829419
386,-0.02318870
387,0.02089931
388,0.06805988
389,0.11416787
390,0.14617372
391,0.15261914
392,0.12964079
393,0.09256753
394,0.05183220
395,0.01391258
396,-0.01667577
397,-0.04454178
398,-0.06169985
399,-0.07264896
400,-0.07955877
401,-0.08008276
402,-0.07751555
403,-0.07129049
404,-0.06127723
405,-0.04964719
406,-0.03533541
407,-0.02092301
408,-0.00604364
409,0.00826842
410,0.02306763
411,0.03440471
412,0.04234277
413,0.04324415
414,0.03794162
415,0.03100370
416,0.02613035
417,0.02277646
418,0.02021222
419,0.01841020
420,0.01710271
421,0.01625595
422,0.01582994
423,0.01566517
424,0.01583371
425,0.01628561
426,0.01690344
427,0.01799818
428,0.01933020
429,0.02084322
430,0.02241774
431,0.02426905
432,0.02612780
433,0.02794560
434,0.02951259
435,0.03106003
436,0.03162524
437,0.03133364
438,0.02942609
439,0.02574219
440,0.01919835
441,0.01007497
442,0.00055666
443,-0.00806703
444,-0.01530329
445,-0.01970762
446,-0.02276603
447,-0.02464371
448,-0.02499596
449,-0.02423062
450,-0.02246163
451,-0.01982412
452,-0.01637249
453,-0.01220712
454,-0.00754629
455,-0.00284807
456,0.00367420
457,0.00983510
458,0.01600526
459,0.02384541
460,0.03098964
461,0.03847119
462,0.04619206
463,0.05509815
464,0.06386332
465,0.07361199
466,0.08149814
467,0.08935896
468,0.09332887
469,0.08884279
470,0.06880495
471,0.02471254
472,-0.02981758
473,-0.07935400
474,-0.11431508
475,-0.13666144
476,-0.14471941
477,-0.14223702
478,-0.13428217
479,-0.12095813
480,-0.10438101
481,-0.08514482
482,-0.06462070
483,-0.04004773
484,-0.01480492
485,0.00845991
486,0.03697226
487,0.06493598
488,0.09296788
489,0.12216935
490,0.15316883
491,0.18311974
492,0.20970511
493,0.22757994
494,0.22562693
495,0.18188182
496,0.09332275
497,-0.01735189
498,-0.12353224
499,-0.21711494
500,-0.27774298
501,-0.30433619
502,-0.29200128
503,-0.25299048
504,-0.20210281
505,-0.14905070
506,-0.10100964
507,-0.05752792
508,-0.00553710
509,0.04548995
510,0.09506361
511,0.14293382
512,0.07401121
513,0.21504772
514,0.30454400
515,0.34854507
516,0.32952386
517,0.27618456
518,0.18824409
519,0.07444148
520,-0.03919572
521,-0.15540941
522,-0.24877453
523,-0.30851039
524,-0.33519447
525,-0.27954915
526,-0.19915567
527,-0.11836031
528,-0.03737524
529,0.04938749
530,0.12498128
531,0.19703752
532,0.25278014
533,0.30061185
534,0.33742875
535,0.34173936
536,0.27743918
537,0.13148847
538,-0.09003198
539,-0.29743236
540,-0.42284745
541,-0.41933414
542,-0.33372420
543,-0.23287565
544,-0.14540803
545,-0.06620968
546,0.00931189
547,0.06983288
548,0.12537828
549,0.17988709
550,0.23840497
551,0.30706513
552,0.33074534
553,0.07787323
554,-0.25615656
555,-0.41941798
556,-0.47985229
557,-0.43736595
558,-0.34890282
559,-0.24978702
560,-0.16248454
561,-0.07733776
562,0.01178999
563,0.10481447
564,0.21468148
565,0.32355452
566,0.39819515
567,0.31223178
568,0.05940877
569,-0.13266209
570,-0.26869199
571,-0.37865254
572,-0.42627409
573,-0.41141850
574,-0.35138908
575,-0.27869195
576,-0.20054010
577,-0.11716084
578,-0.03956720
579,0.04173895
580,0.13821983
581,0.26398870
582,0.39874965
583,0.47589281
584,0.41033137
585,0.28060111
586,0.15605594
587,0.03788044
588,-0.07542209
589,-0.19512092
590,-0.32159930
591,-0.42721421
592,-0.40796751
593,-0.27634698
594,-0.14647052
595,-0.02405068
596,0.12079246
597,0.24988782
598,0.33847019
599,0.39936513
600,0.42500895
601,0.42842612
602,0.40482375
603,0.34067208
604,0.25480026
605,0.15437919
606,0.04944384
607,-0.06525625
608,-0.23260617
609,-0.40127569
610,-0.44382894
611,-0.33415699
612,-0.19427007
613,-0.07432441
614,0.02375001
615,0.10210770
616,0.16749722
617,0.23292992
618,0.28326032
619,0.31352144
620,0.33093998
621,0.32397711
622,0.28329551
623,0.20884806
624,0.11301023
625,-0.00342968
626,-0.15565723
627,-0.34651381
628,-0.47816724
629,-0.40483522
630,-0.27855873
631,-0.18249086
632,-0.09062244
633,0.03456861
634,0.14562935
635,0.23375385
636,0.27612981
637,0.28348306
638,0.27235073
639,0.23894638
640,0.18167198
641,0.10271417
642,0.01865599
643,-0.07064056
644,-0.26542187
645,-0.58658391
646,-0.49760568
647,-0.31083444
648,-0.18174824
649,-0.10911033
650,-0.05189515
651,0.01382073
652,0.09984141
653,0.17885017
654,0.23143479
655,0.22575930
656,0.13800366
657,-0.00880877
658,-0.16571422
659,-0.44642514
660,-0.68285447
661,-0.63468689
662,-0.44596714
663,-0.23626269
664,-0.10160984
665,0.00657300
666,0.16742213
667,0.14083192
668,-0.01565885
669,-0.07283203
670,-0.13988340
671,-0.22603711
672,-0.29760796
673,-0.30619353
674,-0.27190399
675,-0.20654462
676,-0.11016244
677,0.00818962
678,0.18145195
679,0.19732033
680,0.08839811
681,0.02884102
682,-0.01545375
683,-0.06133415
684,-0.10276739
685,-0.11351018
686,-0.10729414
687,-0.10106689
688,-0.09510683
689,-0.08946411
690,-0.08397642
691,-0.07881080
692,-0.07372107
693,-0.06886782
694,-0.06423777
695,-0.05972682
696,-0.05557772
697,-0.05149071
698,-0.02309112
699,0.03163346
700,0.07911783
701,0.12171811
702,0.18345486
703,0.26707304
704,0.18979055
705,0.01457766
706,-0.09839690
707,-0.17318560
708,-0.20870209
709,-0.20961808
710,-0.15857849
711,-0.05901488
712,0.03303202
713,0.09319942
714,0.16020119
715,0.31758058
716,0.22378278
717,0.07247604
718,-0.04193522
719,-0.19684593
720,-0.38495770
721,-0.51036268
722,-0.42430294
723,-0.10315071
724,0.14886191
725,0.27615276
726,0.39587376
727,0.41763452
728,0.36421654
729,0.26605886
730,0.16172379
731,0.07169820
732,0.01050610
733,-0.04880060
734,-0.13689098
735,-0.27660668
736,-0.42351824
737,-0.28571555
738,0.04532246
739,0.17745310
740,0.25007665
741,0.31392372
742,0.36149395
743,0.37691626
744,0.36616760
745,0.33714575
746,0.28453705
747,0.19377199
748,0.07421194
749,-0.04190833
750,-0.15001945
751,-0.21859959
752,-0.30203509
753,-0.39580011
754,-0.34467238
755,-0.12653409
756,0.05333814
757,0.18813205
758,0.28016484
759,0.33933702
760,0.36895797
761,0.36162531
762,0.32491010
763,0.27280062
764,0.20852506
765,0.13489181
766,0.05836916
767,-0.01411121
768,0.00796713
769,-0.00679098
770,-0.01632914
771,-0.02172024
772,-0.02971439
773,-0.04324713
774,-0.05376423
775,-0.04157023
776,-0.01181484
777,0.01273677
778,0.02980274
779,0.03834837
780,0.04069049
781,0.04024645
782,0.03972492
783,0.04111075
784,0.04792447
785,0.05881569
786,0.06904198
787,0.06414747
788,0.02358302
789,-0.04462238
790,-0.09533960
791,-0.09287683
792,-0.06908657
793,-0.04001191
794,-0.01516553
795,0.00277650
796,0.02004178
797,0.03533458
798,0.04774170
799,0.05883484
800,0.06796318
801,0.07309088
802,0.07397763
803,0.06717299
804,0.04733521
805,0.01288386
806,-0.03239821
807,-0.06831089
808,-0.08309982
809,-0.08152039
810,-0.07257488
811,-0.06113116
812,-0.05148981
813,-0.04359333
814,-0.03690135
815,-0.03054596
816,-0.02179497
817,-0.00890345
818,0.00837132
819,0.03288173
820,0.06056639
821,0.08867501
822,0.11283434
823,0.12668100
824,0.12801400
825,0.11197034
826,0.07423745
827,0.01211668
828,-0.06708730
829,-0.15708251
830,-0.24366090
831,-0.31055862
832,-0.34006464
833,-0.32508636
834,-0.26682323
835,-0.18759196
836,-0.09007119
837,0.03469172
838,0.13477692
839,0.21814987
840,0.27779090
841,0.30673090
842,0.29932708
843,0.26281685
844,0.20639138
845,0.14533146
846,0.08649187
847,0.03534729
848,-0.00743940
849,-0.05229849
850,-0.09867477
851,-0.14619455
852,-0.19020969
853,-0.23246048
854,-0.26329911
855,-0.27471742
856,-0.25604308
857,-0.21251330
858,-0.14288381
859,-0.06372549
860,0.02366943
861,0.11578102
862,0.20443878
863,0.27132744
864,0.31681997
865,0.31890035
866,0.28225243
867,0.22110048
868,0.15300772
869,0.08348183
870,0.02454630
871,-0.03156648
872,-0.08379623
873,-0.12642181
874,-0.16675431
875,-0.20098762
876,-0.23220603
877,-0.25774568
878,-0.26783907
879,-0.25135678
880,-0.20060083
881,-0.12239854
882,-0.02500432
883,0.08740941
884,0.18480997
885,0.25081342
886,0.26974291
887,0.24638537
888,0.20828336
889,0.16301170
890,0.11844599
891,0.07752405
892,0.04478944
893,0.01470065
894,-0.01038447
895,-0.03489510
896,-0.05283587
897,-0.06684688
898,-0.07902676
899,-0.09004558
900,-0.09697596
901,-0.10182250
902,-0.10369892
903,-0.10263196
904,-0.09711422
905,-0.08552932
906,-0.06663436
907,-0.03863472
908,-0.00104675
909,0.04475744
910,0.08700659
911,0.11329541
912,0.11940990
913,0.11086381
914,0.09607023
915,0.08049859
916,0.06576377
917,0.05166212
918,0.03876825
919,0.02895026
920,0.01945630
921,0.01151513
922,0.00452514
923,-0.00095943
924,-0.00570647
925,-0.01005821
926,-0.01316505
927,-0.01520348
928,-0.01660059
929,-0.01717993
930,-0.01718646
931,-0.01648311
932,-0.01513271
933,-0.01306330
934,-0.01065896
935,-0.00767994
936,-0.00410232
937,-0.00051738
938,0.00502452
939,0.01095738
940,0.01665320
941,0.01961577
942,0.01919113
943,0.01636976
944,0.01256462
945,0.00854741
946,0.00474116
947,0.00173262
948,-0.00057222
949,-0.00211071
950,-0.00310976
951,-0.00348180
952,-0.00326563
953,-0.00250533
954,-0.00103476
955,0.00070857
956,0.00277414
957,0.00528247
958,0.00827955
959,0.01120551
960,0.01456989
961,0.01851654
962,0.02256405
963,0.02682813
964,0.03097622
965,0.03445553
966,0.03514657
967,0.03113092
968,0.00950530
969,-0.02749545
970,-0.06679593
971,-0.10085848
972,-0.12247670
973,-0.13671353
974,-0.14219473
975,-0.13854705
976,-0.12792206
977,-0.10987885
978,-0.08447380
979,-0.05216418
980,-0.01482965
981,0.02663192
982,0.07211775
983,0.11883375
984,0.15686283
985,0.19121276
986,0.21181364
987,0.21283516
988,0.18581545
989,0.13592473
990,0.06684944
991,-0.00447435
992,-0.06919503
993,-0.11867750
994,-0.15462767
995,-0.17265788
996,-0.17009424
997,-0.13640073
998,-0.06943229
999,-0.11897406
1000,-0.13715063
1001,-0.13088791
1002,-0.10909797
1003,-0.06884392
1004,-0.00579593
1005,0.07032102
1006,0.13374017
1007,0.15219823
1008,0.13998987
1009,0.11930385
1010,0.09844922
1011,0.07937181
1012,0.06298234
1013,0.04770055
1014,0.03305638
1015,0.02112858
1016,0.00894383
1017,-0.00188727
1018,-0.01438909
1019,-0.01876620
1020,-0.00868973
1021,0.00162710
1022,0.01260442
1023,0.02150282
1024,0.04624709
1025,0.00325317
1026,-0.03621959
1027,-0.06464599
1028,-0.08596173
1029,-0.09511939
1030,-0.08767741
1031,-0.06904331
1032,-0.03942054
1033,-0.00820116
1034,0.02512391
1035,0.05085842
1036,0.07327189
1037,0.08488054
1038,0.08106657
1039,0.05851694
1040,0.01558489
1041,-0.03127438
1042,-0.06377728
1043,-0.07412099
1044,-0.06961885
1045,-0.06081771
1046,-0.04718315
1047,-0.02943544
1048,-0.00753053
1049,0.01998945
1050,0.05166775
1051,0.08022375
1052,0.10058117
1053,0.11272220
1054,0.11068434
1055,0.09724816
1056,0.07169369
1057,0.03522267
1058,-0.01259052
1059,-0.06553860
1060,-0.11603130
1061,-0.14315838
1062,-0.14511541
1063,-0.13206889
1064,-0.11022446
1065,-0.08397773
1066,-0.05194080
1067,-0.02001919
1068,0.01372156
1069,0.04842151
1070,0.07957800
1071,0.11232280
1072,0.13982715
1073,0.16357516
1074,0.18095253
1075,0.18200609
1076,0.15326023
1077,0.05928275
1078,-0.15024477
1079,-0.31698972
1080,-0.34135801
1081,-0.31918737
1082,-0.25619176
1083,-0.16490917
1084,-0.06096166
1085,0.03679531
1086,0.12369895
1087,0.19035926
1088,0.24892773
1089,0.28001964
1090,0.24961558
1091,0.14567044
1092,0.02398077
1093,-0.10457819
1094,-0.19650413
1095,-0.26030135
1096,-0.29337120
1097,-0.30611670
1098,-0.30512789
1099,-0.27827179
1100,-0.17474192
1101,-0.00954676
1102,0.14497504
1103,0.26165923
1104,0.32908466
1105,0.33612537
1106,0.26734743
1107,0.19164357
1108,0.11898500
1109,0.04097407
1110,-0.03594448
1111,-0.11227769
1112,-0.18688454
1113,-0.23426718
1114,-0.26529956
1115,-0.28711763
1116,-0.28558370
1117,-0.16476656
1118,0.04997167
1119,0.24549463
1120,0.37288725
1121,0.42927784
1122,0.42651248
1123,0.38205144
1124,0.30134025
1125,0.19566205
1126,0.08302552
1127,-0.03281867
1128,-0.14878009
1129,-0.24235985
1130,-0.31684381
1131,-0.38321555
1132,-0.40000132
1133,-0.31075817
1134,-0.11299407
1135,0.10292883
1136,0.25783676
1137,0.34739980
1138,0.39583325
1139,0.38697112
1140,0.33532578
1141,0.25659215
1142,0.15815893
1143,0.05946672
1144,-0.03640482
1145,-0.12747750
1146,-0.23021135
1147,-0.31004536
1148,-0.37734586
1149,-0.35032782
1150,-0.24937320
1151,-0.12581736
1152,0.05715662
1153,0.21809188
1154,0.30812055
1155,0.29853708
1156,0.22023764
1157,0.13028747
1158,0.04171850
1159,-0.04100839
1160,-0.11430575
1161,-0.17598604
1162,-0.23228002
1163,-0.26648951
1164,-0.28015068
1165,-0.25039989
1166,-0.19342245
1167,-0.12170205
1168,-0.01864522
1169,0.12764680
1170,0.24227330
1171,0.31526464
1172,0.33071864
1173,0.29580849
1174,0.23014432
1175,0.13054880
1176,0.01714396
1177,-0.10567120
1178,-0.21165445
1179,-0.29362297
1180,-0.34202313
1181,-0.33197421
1182,-0.26543474
1183,-0.19046684
1184,-0.10412022
1185,-0.01877851
1186,0.07080154
1187,0.14790079
1188,0.21644577
1189,0.27534187
1190,0.32268754
1191,0.34791365
1192,0.31279123
1193,0.19321078
1194,-0.00460605
1195,-0.23482896
1196,-0.39702696
1197,-0.43558180
1198,-0.37939930
1199,-0.28497881
1200,-0.19245747
1201,-0.10428207
1202,-0.02926241
1203,0.03686193
1204,0.09521576
1205,0.15514472
1206,0.21871024
1207,0.28359395
1208,0.33669329
1209,0.20219283
1210,-0.16246617
1211,-0.34387133
1212,-0.44641051
1213,-0.46318758
1214,-0.40220135
1215,-0.30948007
1216,-0.21532519
1217,-0.12111014
1218,-0.03390423
1219,0.05492811
1220,0.16524301
1221,0.27728266
1222,0.37951899
1223,0.40164122
1224,0.21414033
1225,-0.00500529
1226,-0.17260163
1227,-0.29812330
1228,-0.38540632
1229,-0.42840785
1230,-0.40164158
1231,-0.33861125
1232,-0.26484501
1233,-0.18200335
1234,-0.09839146
1235,-0.01509944
1236,0.07692485
1237,0.17915510
1238,0.31697023
1239,0.45547551
1240,0.47884709
1241,0.37425333
1242,0.23940709
1243,0.12045287
1244,0.00418282
1245,-0.11142540
1246,-0.23192368
1247,-0.36836752
1248,-0.44354752
1249,-0.36422902
1250,-0.22421622
1251,-0.09042913
1252,0.04780912
1253,0.17048067
1254,0.29247183
1255,0.37746736
1256,0.42370594
1257,0.44132736
1258,0.43078279
1259,0.37738279
1260,0.28848678
1261,0.18472078
1262,0.07568966
1263,-0.03402805
1264,-0.17896183
1265,-0.37093830
1266,-0.45815939
1267,-0.36358586
1268,-0.21528299
1269,-0.08902581
1270,0.02085077
1271,0.10999668
1272,0.17014246
1273,0.22497216
1274,0.26762968
1275,0.29837728
1276,0.32362273
1277,0.32645315
1278,0.29499632
1279,0.22960979
1280,0.31595090
1281,0.36757752
1282,0.39073750
1283,0.37829852
1284,0.31220534
1285,0.21497941
1286,0.06341012
1287,-0.13411608
1288,-0.32619554
1289,-0.42571503
1290,-0.39440936
1291,-0.30831474
1292,-0.20901248
1293,-0.10299389
1294,0.00761060
1295,0.12817904
1296,0.22518289
1297,0.31094959
1298,0.36684212
1299,0.38727444
1300,0.36720127
1301,0.29306835
1302,0.17248780
1303,-0.01314496
1304,-0.23509781
1305,-0.36865348
1306,-0.36059374
1307,-0.31103870
1308,-0.25904053
1309,-0.19980673
1310,-0.11825994
1311,-0.03881026
1312,0.03343125
1313,0.10213953
1314,0.16046089
1315,0.21483582
1316,0.26262534
1317,0.26977545
1318,0.20400032
1319,0.09358341
1320,-0.05311596
1321,-0.20708790
1322,-0.32804960
1323,-0.35051781
1324,-0.32899034
1325,-0.29377905
1326,-0.24336711
1327,-0.17192976
1328,-0.08201842
1329,0.03578264
1330,0.16033965
1331,0.25415432
1332,0.29542279
1333,0.25448191
1334,0.18178767
1335,0.10647765
1336,0.02418641
1337,-0.06233883
1338,-0.15108272
1339,-0.22715512
1340,-0.27438265
1341,-0.28466383
1342,-0.26405591
1343,-0.14551735
1344,0.08302331
1345,0.20237795
1346,0.23191568
1347,0.22172871
1348,0.19246617
1349,0.15742262
1350,0.12230740
1351,0.08178934
1352,0.04707030
1353,0.01480521
1354,-0.01817446
1355,-0.04340096
1356,-0.06727412
1357,-0.08687999
1358,-0.09915774
1359,-0.10310083
1360,-0.09432815
1361,-0.06600481
1362,-0.01906804
1363,0.03242031
1364,0.07715242
1365,0.10839367
1366,0.12689164
1367,0.13377252
1368,0.12913838
1369,0.11044521
1370,0.08220185
1371,0.04711984
1372,0.01185540
1373,-0.01585685
1374,-0.03285589
1375,-0.04323528
1376,-0.04808186
1377,-0.04802826
1378,-0.04366549
1379,-0.02979416
1380,-0.00061141
1381,0.04353012
1382,0.07850511
1383,0.09095493
1384,0.08443153
1385,0.06517379
1386,0.03826490
1387,0.01144252
1388,-0.01772777
1389,-0.04495000
1390,-0.06541498
1391,-0.07782798
1392,-0.07706340
1393,-0.06178747
1394,-0.02781645
1395,0.00589262
1396,0.04551394
1397,0.08376342
1398,0.10469891
1399,0.10523883
1400,0.08877510
1401,0.06599176
1402,0.04390810
1403,0.02458868
1404,0.00733992
1405,-0.01042123
1406,-0.02781462
1407,-0.04471333
1408,-0.05873609
1409,-0.06901635
1410,-0.07394418
1411,-0.06908751
1412,-0.05417534
1413,-0.02576181
1414,0.00966502
1415,0.04760534
1416,0.07820030
